"","responseid","condition","veracity","topic","accuracy","reliable","unbiased","aot","cmt","pet","pit","screenacc"
"226","R_1GJ020diOpu72PA","debunk","true","herd",100,100,87,4.33333333333333,4.16666666666667,3.83333333333333,5.16666666666667,1
"227","R_1GUjhbX6bzvDVAZ","correction","none","ive",60,60,40,2,3.16666666666667,2.33333333333333,4.16666666666667,1
"228","R_1GUjhbX6bzvDVAZ","correction","false","ive",30,40,29,2,3.16666666666667,2.33333333333333,4.16666666666667,1
"229","R_1GUjhbX6bzvDVAZ","correction","true","ive",20,20,30,2,3.16666666666667,2.33333333333333,4.16666666666667,1
"230","R_1GV6DwD3woSCjh0","debunk","none","ive",100,100,100,1,3.33333333333333,1,2.83333333333333,1
"231","R_1GV6DwD3woSCjh0","debunk","none","ive",0,0,0,1,3.33333333333333,1,2.83333333333333,1
"232","R_1GV6DwD3woSCjh0","debunk","false","ive",81,84,60,1,3.33333333333333,1,2.83333333333333,1
"233","R_1GV6DwD3woSCjh0","debunk","true","ive",100,100,100,1,3.33333333333333,1,2.83333333333333,1
"234","R_1GWg6kAjpW4B1XY","debunk","none","brain",90,90,90,1,1.83333333333333,2.66666666666667,1.83333333333333,1
"235","R_1GWg6kAjpW4B1XY","debunk","none","brain",49,50,51,1,1.83333333333333,2.66666666666667,1.83333333333333,1
"236","R_1GWg6kAjpW4B1XY","debunk","false","brain",20,15,13,1,1.83333333333333,2.66666666666667,1.83333333333333,1
"237","R_1GWg6kAjpW4B1XY","debunk","true","brain",89,91,94,1,1.83333333333333,2.66666666666667,1.83333333333333,1
"238","R_1H6rCoOB4Mi7L9a","debunk","none","ive",90,86,89,3,3,2.83333333333333,2.83333333333333,1
"239","R_1H6rCoOB4Mi7L9a","debunk","none","ive",70,55,60,3,3,2.83333333333333,2.83333333333333,1
"240","R_1H6rCoOB4Mi7L9a","debunk","false","ive",70,60,40,3,3,2.83333333333333,2.83333333333333,1
"241","R_1H6rCoOB4Mi7L9a","debunk","true","ive",81,85,69,3,3,2.83333333333333,2.83333333333333,1
"242","R_1H6ubKaYlxvrUoy","correction","none","asymp",87,75,2,3.66666666666667,2.16666666666667,3.33333333333333,3.33333333333333,1
"243","R_1H6ubKaYlxvrUoy","correction","false","asymp",55,57,30,3.66666666666667,2.16666666666667,3.33333333333333,3.33333333333333,1
"244","R_1H6ubKaYlxvrUoy","correction","true","asymp",86,82,83,3.66666666666667,2.16666666666667,3.33333333333333,3.33333333333333,1
"245","R_1IH1BrmR8l8Q2ti","misinfo","none","rust",50,51,50,2.16666666666667,4.33333333333333,1.66666666666667,2.33333333333333,1
"246","R_1IH1BrmR8l8Q2ti","misinfo","false","rust",50,50,49,2.16666666666667,4.33333333333333,1.66666666666667,2.33333333333333,1
"247","R_1IH1BrmR8l8Q2ti","misinfo","true","rust",50,50,50,2.16666666666667,4.33333333333333,1.66666666666667,2.33333333333333,1
"248","R_1IHqJ8NFgvTRhfL","misinfo","none","asymp",2,7,6,1.16666666666667,2.66666666666667,1,1.16666666666667,1
"249","R_1IHqJ8NFgvTRhfL","misinfo","false","asymp",0,0,0,1.16666666666667,2.66666666666667,1,1.16666666666667,1
"250","R_1IHqJ8NFgvTRhfL","misinfo","true","asymp",92,92,93,1.16666666666667,2.66666666666667,1,1.16666666666667,1
"251","R_1IM2f7O9nYJis9x","misinfo","none","asymp",10,10,13,2.83333333333333,1.33333333333333,2.33333333333333,4,1
"252","R_1IM2f7O9nYJis9x","misinfo","false","asymp",4,4,4,2.83333333333333,1.33333333333333,2.33333333333333,4,1
"253","R_1IM2f7O9nYJis9x","misinfo","true","asymp",76,76,77,2.83333333333333,1.33333333333333,2.33333333333333,4,1
"254","R_1IRDbe9FtAk7JIQ","correction","none","brain",75,86,75,3.66666666666667,3.5,2.5,4.83333333333333,1
"255","R_1IRDbe9FtAk7JIQ","correction","false","brain",43,56,47,3.66666666666667,3.5,2.5,4.83333333333333,1
"256","R_1IRDbe9FtAk7JIQ","correction","true","brain",69,81,67,3.66666666666667,3.5,2.5,4.83333333333333,1
"257","R_1ISZLm1rFLlQnxn","misinfo","none","asp",92,83,3,3.16666666666667,3.16666666666667,3.16666666666667,3.5,1
"258","R_1ISZLm1rFLlQnxn","misinfo","false","asp",90,95,60,3.16666666666667,3.16666666666667,3.16666666666667,3.5,1
"259","R_1ISZLm1rFLlQnxn","misinfo","true","asp",70,60,50,3.16666666666667,3.16666666666667,3.16666666666667,3.5,1
"260","R_1Ihh0Cr9LjaJ2vS","correction","none","asymp",90,91,100,2,2,2,2.83333333333333,1
"261","R_1Ihh0Cr9LjaJ2vS","correction","false","asymp",0,0,0,2,2,2,2.83333333333333,1
"262","R_1Ihh0Cr9LjaJ2vS","correction","true","asymp",54,9,28,2,2,2,2.83333333333333,1
"263","R_1Ii5NG4S0XOMMtJ","debunk","none","herd",98,98,99,1,2.66666666666667,1,1,1
"264","R_1Ii5NG4S0XOMMtJ","debunk","none","herd",8,8,8,1,2.66666666666667,1,1,1
"265","R_1Ii5NG4S0XOMMtJ","debunk","false","herd",3,3,3,1,2.66666666666667,1,1,1
"266","R_1Ii5NG4S0XOMMtJ","debunk","true","herd",100,100,100,1,2.66666666666667,1,1,1
"267","R_1IiWoHxlYTMyHd2","correction","none","asymp",92,94,95,3.5,2.16666666666667,2.66666666666667,4,1
"268","R_1IiWoHxlYTMyHd2","correction","false","asymp",0,0,3,3.5,2.16666666666667,2.66666666666667,4,1
"269","R_1IiWoHxlYTMyHd2","correction","true","asymp",89,94,96,3.5,2.16666666666667,2.66666666666667,4,1
"270","R_1IlMdKTnKxbdNfW","correction","none","rust",92,92,84,3.5,4.33333333333333,1.16666666666667,1,1
"271","R_1IlMdKTnKxbdNfW","correction","false","rust",21,8,0,3.5,4.33333333333333,1.16666666666667,1,1
"272","R_1IlMdKTnKxbdNfW","correction","true","rust",94,83,87,3.5,4.33333333333333,1.16666666666667,1,1
"273","R_1IooNUgTURlkala","debunk","none","ive",100,100,0,5,4.83333333333333,1.5,4.66666666666667,1
"274","R_1IooNUgTURlkala","debunk","none","ive",90,95,30,5,4.83333333333333,1.5,4.66666666666667,1
"275","R_1IooNUgTURlkala","debunk","false","ive",100,100,0,5,4.83333333333333,1.5,4.66666666666667,1
"276","R_1IooNUgTURlkala","debunk","true","ive",90,80,30,5,4.83333333333333,1.5,4.66666666666667,1
"277","R_1ItqDYByLLsC3aO","debunk","none","herd",73,70,74,2.16666666666667,1.83333333333333,2.16666666666667,3.83333333333333,1
"278","R_1ItqDYByLLsC3aO","debunk","none","herd",18,16,19,2.16666666666667,1.83333333333333,2.16666666666667,3.83333333333333,1
"279","R_1ItqDYByLLsC3aO","debunk","false","herd",31,25,5,2.16666666666667,1.83333333333333,2.16666666666667,3.83333333333333,1
"280","R_1ItqDYByLLsC3aO","debunk","true","herd",69,79,70,2.16666666666667,1.83333333333333,2.16666666666667,3.83333333333333,1
"281","R_1JE0lWdaGV2Gv23","misinfo","none","rust",18,0,22,3.33333333333333,3,4.83333333333333,3.66666666666667,1
"282","R_1JE0lWdaGV2Gv23","misinfo","false","rust",10,12,0,3.33333333333333,3,4.83333333333333,3.66666666666667,1
"283","R_1JE0lWdaGV2Gv23","misinfo","true","rust",22,34,45,3.33333333333333,3,4.83333333333333,3.66666666666667,1
"284","R_1JK2X46JecV9gwg","misinfo","none","asp",91,91,85,3.5,4.5,2.33333333333333,3.33333333333333,1
"285","R_1JK2X46JecV9gwg","misinfo","false","asp",91,91,85,3.5,4.5,2.33333333333333,3.33333333333333,1
"286","R_1JK2X46JecV9gwg","misinfo","true","asp",91,91,85,3.5,4.5,2.33333333333333,3.33333333333333,1
"287","R_1JVOa4gUI7rRR71","misinfo","none","asymp",0,0,0,1,2.66666666666667,2.16666666666667,3.33333333333333,1
"288","R_1JVOa4gUI7rRR71","misinfo","false","asymp",0,0,0,1,2.66666666666667,2.16666666666667,3.33333333333333,1
"289","R_1JVOa4gUI7rRR71","misinfo","true","asymp",100,100,100,1,2.66666666666667,2.16666666666667,3.33333333333333,1
"290","R_1JXjz0j92h0S7xz","misinfo","none","asp",60,60,33,2.83333333333333,2.33333333333333,3,2.83333333333333,1
"291","R_1JXjz0j92h0S7xz","misinfo","false","asp",45,44,46,2.83333333333333,2.33333333333333,3,2.83333333333333,1
"292","R_1JXjz0j92h0S7xz","misinfo","true","asp",52,36,37,2.83333333333333,2.33333333333333,3,2.83333333333333,1
"293","R_1K0YrwjZtHTOjw8","debunk","none","asymp",100,100,100,1.33333333333333,3,2.66666666666667,3,1
"294","R_1K0YrwjZtHTOjw8","debunk","none","asymp",0,0,0,1.33333333333333,3,2.66666666666667,3,1
"295","R_1K0YrwjZtHTOjw8","debunk","false","asymp",0,0,0,1.33333333333333,3,2.66666666666667,3,1
"296","R_1K0YrwjZtHTOjw8","debunk","true","asymp",91,90,91,1.33333333333333,3,2.66666666666667,3,1
"297","R_1K1DfeHzfJX8Je3","correction","none","ive",100,95,95,1.33333333333333,5.83333333333333,2.5,2.66666666666667,1
"298","R_1K1DfeHzfJX8Je3","correction","false","ive",0,0,0,1.33333333333333,5.83333333333333,2.5,2.66666666666667,1
"299","R_1K1DfeHzfJX8Je3","correction","true","ive",100,98,100,1.33333333333333,5.83333333333333,2.5,2.66666666666667,1
"300","R_1K6AEovEbccpoLo","correction","none","brain",55,51,67,3.33333333333333,3,3,3.83333333333333,1
"301","R_1K6AEovEbccpoLo","correction","false","brain",54,51,16,3.33333333333333,3,3,3.83333333333333,1
"302","R_1K6AEovEbccpoLo","correction","true","brain",71,65,18,3.33333333333333,3,3,3.83333333333333,1
"303","R_1K7KwjotqXgjh0F","correction","none","herd",10,10,86,2.83333333333333,3,1,3.83333333333333,1
"304","R_1K7KwjotqXgjh0F","correction","false","herd",64,41,9,2.83333333333333,3,1,3.83333333333333,1
"305","R_1K7KwjotqXgjh0F","correction","true","herd",20,20,14,2.83333333333333,3,1,3.83333333333333,1
"306","R_1K9MklvNTCDYfJX","correction","none","rust",100,100,100,1,4.16666666666667,1.83333333333333,1.16666666666667,1
"307","R_1K9MklvNTCDYfJX","correction","false","rust",0,0,0,1,4.16666666666667,1.83333333333333,1.16666666666667,1
"308","R_1K9MklvNTCDYfJX","correction","true","rust",50,20,70,1,4.16666666666667,1.83333333333333,1.16666666666667,1
"309","R_1K9kH0V4glLcN7n","debunk","none","rust",100,100,100,3.66666666666667,3.16666666666667,3.33333333333333,4,1
"310","R_1K9kH0V4glLcN7n","debunk","none","rust",100,100,100,3.66666666666667,3.16666666666667,3.33333333333333,4,1
"311","R_1K9kH0V4glLcN7n","debunk","false","rust",0,0,0,3.66666666666667,3.16666666666667,3.33333333333333,4,1
"312","R_1K9kH0V4glLcN7n","debunk","true","rust",100,100,100,3.66666666666667,3.16666666666667,3.33333333333333,4,1
"313","R_1KfBtJmTaAM0cda","misinfo","none","brain",51,51,58,3.16666666666667,3.16666666666667,3,3.16666666666667,1
"314","R_1KfBtJmTaAM0cda","misinfo","false","brain",41,42,42,3.16666666666667,3.16666666666667,3,3.16666666666667,1
"315","R_1KfBtJmTaAM0cda","misinfo","true","brain",52,52,51,3.16666666666667,3.16666666666667,3,3.16666666666667,1
"316","R_1Kl3Dvf29m9jKnu","misinfo","none","ive",5,1,1,2.33333333333333,2.83333333333333,2.16666666666667,3.66666666666667,1
"317","R_1Kl3Dvf29m9jKnu","misinfo","false","ive",5,1,1,2.33333333333333,2.83333333333333,2.16666666666667,3.66666666666667,1
"318","R_1Kl3Dvf29m9jKnu","misinfo","true","ive",5,3,3,2.33333333333333,2.83333333333333,2.16666666666667,3.66666666666667,1
"319","R_1Kp3bpDG5kEABvu","correction","none","asymp",100,100,100,2.16666666666667,4.5,2.83333333333333,3.5,1
"320","R_1Kp3bpDG5kEABvu","correction","false","asymp",10,0,5,2.16666666666667,4.5,2.83333333333333,3.5,1
"321","R_1Kp3bpDG5kEABvu","correction","true","asymp",100,95,100,2.16666666666667,4.5,2.83333333333333,3.5,1
"322","R_1LCftLIFihW68DM","debunk","none","asymp",68,58,63,1.83333333333333,4.16666666666667,2.5,2.66666666666667,1
"323","R_1LCftLIFihW68DM","debunk","none","asymp",30,25,36,1.83333333333333,4.16666666666667,2.5,2.66666666666667,1
"324","R_1LCftLIFihW68DM","debunk","false","asymp",61,54,NA,1.83333333333333,4.16666666666667,2.5,2.66666666666667,1
"325","R_1LCftLIFihW68DM","debunk","true","asymp",20,31,36,1.83333333333333,4.16666666666667,2.5,2.66666666666667,1
"326","R_1LHHgEDFD8O5K4p","correction","none","asp",86,85,91,3,2.66666666666667,2.66666666666667,3.83333333333333,1
"327","R_1LHHgEDFD8O5K4p","correction","false","asp",19,17,80,3,2.66666666666667,2.66666666666667,3.83333333333333,1
"328","R_1LHHgEDFD8O5K4p","correction","true","asp",12,0,17,3,2.66666666666667,2.66666666666667,3.83333333333333,1
"329","R_1LLOiDh6aR0pHUg","misinfo","none","rust",52,26,38,1.66666666666667,3,2.16666666666667,3.66666666666667,1
"330","R_1LLOiDh6aR0pHUg","misinfo","false","rust",24,19,5,1.66666666666667,3,2.16666666666667,3.66666666666667,1
"331","R_1LLOiDh6aR0pHUg","misinfo","true","rust",80,69,52,1.66666666666667,3,2.16666666666667,3.66666666666667,1
"332","R_1LMfR0q4tOMzpV8","correction","none","asymp",60,50,60,2.66666666666667,2,2.66666666666667,3.66666666666667,1
"333","R_1LMfR0q4tOMzpV8","correction","false","asymp",70,70,70,2.66666666666667,2,2.66666666666667,3.66666666666667,1
"334","R_1LMfR0q4tOMzpV8","correction","true","asymp",90,90,90,2.66666666666667,2,2.66666666666667,3.66666666666667,1
"335","R_1LOsgAXTPvt95jF","misinfo","none","asp",14,0,0,1,1.5,2.33333333333333,2.83333333333333,1
"336","R_1LOsgAXTPvt95jF","misinfo","false","asp",37,0,7,1,1.5,2.33333333333333,2.83333333333333,1
"337","R_1LOsgAXTPvt95jF","misinfo","true","asp",28,19,13,1,1.5,2.33333333333333,2.83333333333333,1
"338","R_1LU2RhAVITqoNSt","correction","none","herd",44,57,39,3,3,2,3.66666666666667,1
"339","R_1LU2RhAVITqoNSt","correction","false","herd",27,32,60,3,3,2,3.66666666666667,1
"340","R_1LU2RhAVITqoNSt","correction","true","herd",71,67,33,3,3,2,3.66666666666667,1
"341","R_1LhDsYdUja4iiOa","misinfo","none","rust",40,30,17,1.33333333333333,3.16666666666667,2,3.33333333333333,1
"342","R_1LhDsYdUja4iiOa","misinfo","false","rust",19,9,9,1.33333333333333,3.16666666666667,2,3.33333333333333,1
"343","R_1LhDsYdUja4iiOa","misinfo","true","rust",61,61,42,1.33333333333333,3.16666666666667,2,3.33333333333333,1
"344","R_1LiFMcHZJIeWHrg","correction","none","brain",90,75,72,2.5,2.83333333333333,1.83333333333333,3.33333333333333,1
"345","R_1LiFMcHZJIeWHrg","correction","false","brain",32,17,42,2.5,2.83333333333333,1.83333333333333,3.33333333333333,1
"346","R_1LiFMcHZJIeWHrg","correction","true","brain",90,93,84,2.5,2.83333333333333,1.83333333333333,3.33333333333333,1
"347","R_1LkEA0lGK9NJ14L","debunk","none","rust",95,95,75,2.5,2.16666666666667,2,3.83333333333333,1
"348","R_1LkEA0lGK9NJ14L","debunk","none","rust",1,6,100,2.5,2.16666666666667,2,3.83333333333333,1
"349","R_1LkEA0lGK9NJ14L","debunk","false","rust",5,5,100,2.5,2.16666666666667,2,3.83333333333333,1
"350","R_1LkEA0lGK9NJ14L","debunk","true","rust",90,90,63,2.5,2.16666666666667,2,3.83333333333333,1
"351","R_1Lkh2hziys6PX7U","misinfo","none","ive",0,0,0,3.33333333333333,2.33333333333333,2.83333333333333,4.66666666666667,1
"352","R_1Lkh2hziys6PX7U","misinfo","false","ive",50,50,50,3.33333333333333,2.33333333333333,2.83333333333333,4.66666666666667,1
"353","R_1Lkh2hziys6PX7U","misinfo","true","ive",50,50,50,3.33333333333333,2.33333333333333,2.83333333333333,4.66666666666667,1
"354","R_1M0LG6LF5zxn0uC","misinfo","none","brain",39,40,75,1.33333333333333,3,1.83333333333333,3.5,1
"355","R_1M0LG6LF5zxn0uC","misinfo","false","brain",22,33,75,1.33333333333333,3,1.83333333333333,3.5,1
"356","R_1M0LG6LF5zxn0uC","misinfo","true","brain",70,81,89,1.33333333333333,3,1.83333333333333,3.5,1
"357","R_1MMUtCTovHmwY13","debunk","none","herd",86,90,66,2.83333333333333,3.16666666666667,2,2.33333333333333,1
"358","R_1MMUtCTovHmwY13","debunk","none","herd",75,75,75,2.83333333333333,3.16666666666667,2,2.33333333333333,1
"359","R_1MMUtCTovHmwY13","debunk","false","herd",70,70,51,2.83333333333333,3.16666666666667,2,2.33333333333333,1
"360","R_1MMUtCTovHmwY13","debunk","true","herd",61,62,63,2.83333333333333,3.16666666666667,2,2.33333333333333,1
"361","R_1MN9kdcE1uTF3Kx","debunk","none","asp",90,90,91,2.66666666666667,3.33333333333333,2,3.33333333333333,1
"362","R_1MN9kdcE1uTF3Kx","debunk","none","asp",81,75,75,2.66666666666667,3.33333333333333,2,3.33333333333333,1
"363","R_1MN9kdcE1uTF3Kx","debunk","false","asp",50,30,20,2.66666666666667,3.33333333333333,2,3.33333333333333,1
"364","R_1MN9kdcE1uTF3Kx","debunk","true","asp",50,61,40,2.66666666666667,3.33333333333333,2,3.33333333333333,1
"365","R_1MR3NUWfKyaHKAd","debunk","none","brain",80,80,49,2.66666666666667,1.83333333333333,2.16666666666667,3,1
"366","R_1MR3NUWfKyaHKAd","debunk","none","brain",50,30,30,2.66666666666667,1.83333333333333,2.16666666666667,3,1
"367","R_1MR3NUWfKyaHKAd","debunk","false","brain",0,20,20,2.66666666666667,1.83333333333333,2.16666666666667,3,1
"368","R_1MR3NUWfKyaHKAd","debunk","true","brain",80,80,60,2.66666666666667,1.83333333333333,2.16666666666667,3,1
"369","R_1MYzKfdWLrcD4P2","misinfo","none","brain",51,50,100,3.33333333333333,3.83333333333333,2.66666666666667,2.66666666666667,1
"370","R_1MYzKfdWLrcD4P2","misinfo","false","brain",48,49,100,3.33333333333333,3.83333333333333,2.66666666666667,2.66666666666667,1
"371","R_1MYzKfdWLrcD4P2","misinfo","true","brain",100,100,100,3.33333333333333,3.83333333333333,2.66666666666667,2.66666666666667,1
"372","R_1N3A8NPaO9BUw79","correction","none","asymp",90,89,75,2.5,2.83333333333333,3.5,4.5,1
"373","R_1N3A8NPaO9BUw79","correction","false","asymp",10,10,10,2.5,2.83333333333333,3.5,4.5,1
"374","R_1N3A8NPaO9BUw79","correction","true","asymp",100,100,100,2.5,2.83333333333333,3.5,4.5,1
"375","R_1N8KHyY2otCgFZu","misinfo","none","brain",47,25,24,1.66666666666667,3,2,3.66666666666667,1
"376","R_1N8KHyY2otCgFZu","misinfo","false","brain",17,18,NA,1.66666666666667,3,2,3.66666666666667,1
"377","R_1N8KHyY2otCgFZu","misinfo","true","brain",97,93,85,1.66666666666667,3,2,3.66666666666667,1
"378","R_1NCg3GVqplDgKma","correction","none","herd",100,100,100,1,3.33333333333333,1,1.5,1
"379","R_1NCg3GVqplDgKma","correction","false","herd",14,14,13,1,3.33333333333333,1,1.5,1
"380","R_1NCg3GVqplDgKma","correction","true","herd",100,100,100,1,3.33333333333333,1,1.5,1
"381","R_1NkaXh3acsTjgj9","debunk","none","ive",90,90,95,1.5,2.16666666666667,2.16666666666667,2.33333333333333,1
"382","R_1NkaXh3acsTjgj9","debunk","none","ive",0,0,0,1.5,2.16666666666667,2.16666666666667,2.33333333333333,1
"383","R_1NkaXh3acsTjgj9","debunk","false","ive",75,50,75,1.5,2.16666666666667,2.16666666666667,2.33333333333333,1
"384","R_1NkaXh3acsTjgj9","debunk","true","ive",81,50,85,1.5,2.16666666666667,2.16666666666667,2.33333333333333,1
"385","R_1NmP5v2PBckU5pf","debunk","none","ive",100,100,100,3.33333333333333,3.5,3.33333333333333,4,1
"386","R_1NmP5v2PBckU5pf","debunk","none","ive",100,100,100,3.33333333333333,3.5,3.33333333333333,4,1
"387","R_1NmP5v2PBckU5pf","debunk","false","ive",84,91,96,3.33333333333333,3.5,3.33333333333333,4,1
"388","R_1NmP5v2PBckU5pf","debunk","true","ive",96,88,97,3.33333333333333,3.5,3.33333333333333,4,1
"389","R_1NmQJ4aXtHfgq2R","misinfo","none","ive",51,58,77,3.5,3.16666666666667,3.66666666666667,3.83333333333333,1
"390","R_1NmQJ4aXtHfgq2R","misinfo","false","ive",57,36,45,3.5,3.16666666666667,3.66666666666667,3.83333333333333,1
"391","R_1NmQJ4aXtHfgq2R","misinfo","true","ive",56,72,55,3.5,3.16666666666667,3.66666666666667,3.83333333333333,1
"392","R_1NqB1F60N1PDD7E","misinfo","none","herd",9,0,0,3.5,3.16666666666667,1,5.66666666666667,1
"393","R_1NqB1F60N1PDD7E","misinfo","false","herd",0,0,0,3.5,3.16666666666667,1,5.66666666666667,1
"394","R_1NqB1F60N1PDD7E","misinfo","true","herd",8,0,0,3.5,3.16666666666667,1,5.66666666666667,1
"395","R_1NsPalCzNw9Be7g","misinfo","none","rust",0,0,0,1.16666666666667,3.33333333333333,1.33333333333333,1.83333333333333,1
"396","R_1NsPalCzNw9Be7g","misinfo","false","rust",0,0,0,1.16666666666667,3.33333333333333,1.33333333333333,1.83333333333333,1
"397","R_1NsPalCzNw9Be7g","misinfo","true","rust",81,82,49,1.16666666666667,3.33333333333333,1.33333333333333,1.83333333333333,1
"398","R_1NtaPuUBZvl33Gt","debunk","none","brain",55,57,82,3,2.5,2.83333333333333,4,1
"399","R_1NtaPuUBZvl33Gt","debunk","none","brain",15,10,76,3,2.5,2.83333333333333,4,1
"400","R_1NtaPuUBZvl33Gt","debunk","false","brain",22,15,82,3,2.5,2.83333333333333,4,1
"401","R_1NtaPuUBZvl33Gt","debunk","true","brain",81,85,83,3,2.5,2.83333333333333,4,1
"402","R_1Nx1fE29Rx4jPqS","correction","none","asp",85,90,75,1.66666666666667,3.83333333333333,3.33333333333333,4.5,1
"403","R_1Nx1fE29Rx4jPqS","correction","false","asp",20,10,0,1.66666666666667,3.83333333333333,3.33333333333333,4.5,1
"404","R_1Nx1fE29Rx4jPqS","correction","true","asp",80,75,90,1.66666666666667,3.83333333333333,3.33333333333333,4.5,1
"405","R_1NxHiMVpfaivqy4","misinfo","none","rust",40,38,57,2.33333333333333,2.33333333333333,3.66666666666667,4.33333333333333,1
"406","R_1NxHiMVpfaivqy4","misinfo","false","rust",18,11,2,2.33333333333333,2.33333333333333,3.66666666666667,4.33333333333333,1
"407","R_1NxHiMVpfaivqy4","misinfo","true","rust",88,85,90,2.33333333333333,2.33333333333333,3.66666666666667,4.33333333333333,1
